name,link,category
"Сосиска в тесте, кафе",https://vkusvill.ru/goods/sosiska-v-teste-kafe-93804.html,Кафе
"Сосиски с горошком и яйцом, кафе",https://vkusvill.ru/goods/sosiski-s-goroshkom-i-yaytsom-kafe-106900.html,Кафе
"Сочник с творогом, кафе",https://vkusvill.ru/goods/sochnik-s-tvorogom-kafe-60684.html,Кафе
"Сырники из творога, кафе",https://vkusvill.ru/goods/syrniki-iz-tvoroga-kafe-27161.html,Кафе
"Сэндвич ролл « Цезарь с креветками», кафе",https://vkusvill.ru/goods/sendvich-roll-tsezar-s-krevetkami-kafe-105641.html,Кафе
"Сэндвич-ролл «Фалафель» с хумусом и овощами, кафе",https://vkusvill.ru/goods/sendvich-roll-falafel-s-khumusom-i-ovoshchami-kafe-57853.html,Кафе
"Улитка с корицей, карамелью и орехом пекан, кафе",https://vkusvill.ru/goods/ulitka-s-koritsey-karamelyu-i-orekhom-pekan-kafe-96833.html,Кафе
"Улитка с творожным кремом, корицей и соленой карамелью, кафе",https://vkusvill.ru/goods/ulitka-s-tvorozhnym-kremom-koritsey-i-solenoy-karamelyu-kafe-84430.html,Кафе
"Улитка с яблоком и корицей, кафе",https://vkusvill.ru/goods/ulitka-s-yablokom-i-koritsey-kafe-75059.html,Кафе
"Шаурма с люля из говядины, кафе",https://vkusvill.ru/goods/shaurma-s-lyulya-iz-govyadiny-kafe-89506.html,Кафе
"Шоколадное печенье с чили и апельсином, кафе",https://vkusvill.ru/goods/shokoladnoe-pechene-s-chili-i-apelsinom-kafe-43686.html,Кафе
"Завиток с изюмом, кафе",https://vkusvill.ru/goods/zavitok-s-izyumom-kafe-44546.html,Кафе
"Закрытый омлет с зеленью, шпинатом и сыром, кафе",https://vkusvill.ru/goods/zakrytyy-omlet-s-zelenyu-shpinatom-i-syrom-kafe-89169.html,Кафе
"Киш с сыром и овощами, кафе",https://vkusvill.ru/goods/kish-s-syrom-i-ovoshchami-kafe-27159.html,Кафе
"Круассан с мортаделлой, крем-чизом и трюфелем, кафе",https://vkusvill.ru/goods/kruassan-s-mortadelloy-krem-chizom-i-tryufelem-kafe-103771.html,Кафе
"Панини с форелью, шпинатом и соусом «Цезарь», кафе",https://vkusvill.ru/goods/panini-s-forelyu-shpinatom-i-sousom-tsezar-kafe-105642.html,Кафе
"Сэндвич «Рубен» с пастрами из индейки, кафе",https://vkusvill.ru/goods/sendvich-ruben-s-pastrami-iz-indeyki-kafe-81978.html,Кафе
"Сэндвич с курицей, беконом и омлетом, кафе",https://vkusvill.ru/goods/sendvich-s-kuritsey-bekonom-i-omletom-kafe-104962.html,Кафе
"Тостовый круассан с курицей и соусом цезарь, кафе",https://vkusvill.ru/goods/tostovyy-kruassan-s-kuritsey-i-sousom-tsezar-kafe-81642.html,Кафе
"Яблоко запеченное с клюквой, кафе",https://vkusvill.ru/goods/yabloko-zapechennoe-s-klyukvoy-kafe-58947.html,Кафе
"Айс Американо 0.3 , кафе",https://vkusvill.ru/goods/ays-amerikano-0-3-kafe-97038.html,Кафе
"Айс Американо 0.4 , кафе",https://vkusvill.ru/goods/ays-amerikano-0-4-kafe-97026.html,Кафе
"Айс кофе Фраппучино с Карамелью 400 мл, кафе",https://vkusvill.ru/goods/ays-kofe-frappuchino-s-karamelyu-400-ml-kafe-94642.html,Кафе
"Айс латте матча 0,3 на кокосовом напитке, кафе",https://vkusvill.ru/goods/ays-latte-matcha-0-3-na-kokosovom-napitke-kafe-96923.html,Кафе
"Айс латте матча 0,3 на миндальном напитке, кафе",https://vkusvill.ru/goods/ays-latte-matcha-0-3-na-mindalnom-napitke-kafe-96921.html,Кафе
"Айс латте матча 0,3 на фундучном напитке, кафе",https://vkusvill.ru/goods/ays-latte-matcha-0-3-na-funduchnom-napitke-kafe-96931.html,Кафе
"Айс латте матча 0.3 , кафе",https://vkusvill.ru/goods/ays-latte-matcha-0-3-kafe-97022.html,Кафе
"Айс матча с клубникой 0,4, кафе",https://vkusvill.ru/goods/ays-matcha-s-klubnikoy-0-4-kafe-93249.html,Кафе
"Айс раф малина-страчателла с карамелью 400мл, кафе",https://vkusvill.ru/goods/ays-raf-malina-strachatella-s-karamelyu-400ml-kafe-98222.html,Кафе
"Бамбл кофе 0,4 на грейпфрутовом соке, кафе",https://vkusvill.ru/goods/bambl-kofe-0-4-na-greypfrutovom-soke-kafe-80435.html,Кафе
"Бамбл кофе 0,4, кафе",https://vkusvill.ru/goods/bambl-kofe-0-4-kafe-49630.html,Кафе
"Бамбл кофе вишня-миндаль 300мл, кафе",https://vkusvill.ru/goods/bambl-kofe-vishnya-mindal-300ml-kafe-99707.html,Кафе
"Батончик шоколадный с кешью и вишней вег, кафе",https://vkusvill.ru/goods/batonchik-shokoladnyy-s-keshyu-i-vishney-veg-kafe-67132.html,Кафе
"Блины (домашние), кафе рег",https://vkusvill.ru/goods/bliny-domashnie-kafe-reg-95465.html,Кафе
"Блины домашние 1 шт., СП",https://vkusvill.ru/goods/bliny-domashnie-1-sht-sp-102910.html,Кафе
"Брокколи на пару, вес.",https://vkusvill.ru/goods/brokkoli-na-paru-ves-86727.html,Кафе
"Булочка «Бриошь» с вишней, кафе",https://vkusvill.ru/goods/bulochka-briosh-s-vishney-kafe-90271.html,Кафе
"Булочка маковая, кафе",https://vkusvill.ru/goods/bulochka-makovaya-kafe-61504.html,Кафе
"Бургер «Богатырь»,СП",https://vkusvill.ru/goods/burger-bogatyr-sp-101686.html,Кафе
"Бургер «Сочная цыпа», СП",https://vkusvill.ru/goods/burger-sochnaya-tsypa-sp-101698.html,Кафе
"Бургер с говядиной BBQ, СП",https://vkusvill.ru/goods/burger-s-govyadinoy-bbq-sp-101683.html,Кафе
"Венгерская ватрушка с творогом и цедрой лимона, кафе",https://vkusvill.ru/goods/vengerskaya-vatrushka-s-tvorogom-i-tsedroy-limona-kafe-68210.html,Кафе
"Глинтвейн ягодный 0,3 кафе",https://vkusvill.ru/goods/glintveyn-yagodnyy-0-3-kafe-57536.html,Кафе
"Гречка отварная, вес.",https://vkusvill.ru/goods/grechka-otvarnaya-ves-86689.html,Кафе
"Долька апельсина в горьком шоколаде, кафе",https://vkusvill.ru/goods/dolka-apelsina-v-gorkom-shokolade-kafe-30532.html,Кафе
"Долька апельсина в молочном шоколаде, кафе",https://vkusvill.ru/goods/dolka-apelsina-v-molochnom-shokolade-kafe-71056.html,Кафе
"Какао 500г мексиканское, кафе",https://vkusvill.ru/goods/kakao-500g-meksikanskoe-kafe-49818.html,Кафе
"Капуста белокочанная квашеная, вес.",https://vkusvill.ru/goods/kapusta-belokochannaya-kvashenaya-ves-93126.html,Кафе
"Капучино 0,3 на банановом напитке, кафе",https://vkusvill.ru/goods/kapuchino-0-3-na-bananovom-napitke-kafe-99599.html,Кафе
"Капучино 0,4 на банановом напитке, кафе",https://vkusvill.ru/goods/kapuchino-0-4-na-bananovom-napitke-kafe-99609.html,Кафе
"Капучино 0,5 на кокосовом напитке, кафе",https://vkusvill.ru/goods/kapuchino-0-5-na-kokosovom-napitke-kafe-70905.html,Кафе
"Капучино 0,5 на миндальном напитке, кафе",https://vkusvill.ru/goods/kapuchino-0-5-na-mindalnom-napitke-kafe-70897.html,Кафе
"Капучино 0,5 на фундучном напитке, кафе",https://vkusvill.ru/goods/kapuchino-0-5-na-funduchnom-napitke-kafe-70903.html,Кафе
"Капучино 0.5 безлакт, кафе",https://vkusvill.ru/goods/kapuchino-0-5-bezlakt-kafe-70906.html,Кафе
"Капучино 0.5 на банановом напитке, кафе",https://vkusvill.ru/goods/kapuchino-0-5-na-bananovom-napitke-kafe-99706.html,Кафе
"Капучино 0.5, кафе",https://vkusvill.ru/goods/kapuchino-0-5-kafe-70901.html,Кафе
"Картофель бейби запеченный, вес.",https://vkusvill.ru/goods/kartofel-beybi-zapechennyy-ves-86683.html,Кафе
"Картофель бейби запеченный, кафе",https://vkusvill.ru/goods/kartofel-beybi-zapechennyy-kafe-90706.html,Кафе
"Картофель фри, СП",https://vkusvill.ru/goods/kartofel-fri-sp-103342.html,Кафе
"Картофельное пюре, вес.",https://vkusvill.ru/goods/kartofelnoe-pyure-ves-86692.html,Кафе
Кафе Двойной эспрессо,https://vkusvill.ru/goods/kafe-dvoynoy-espresso-27305.html,Кафе
Кафе Эспрессо,https://vkusvill.ru/goods/kafe-espresso-27304.html,Кафе
"Каша овсяная 250 гр., СП",https://vkusvill.ru/goods/kasha-ovsyanaya-250-gr-sp-104011.html,Кафе
"Каша пшённая 250 гр., СП",https://vkusvill.ru/goods/kasha-pshyennaya-250-gr-sp-104007.html,Кафе
"Кекс «Французская классика» с миндалем, кафе",https://vkusvill.ru/goods/keks-frantsuzskaya-klassika-s-mindalem-kafe-91075.html,Кафе
"Кекс веган банановый, кафе рег",https://vkusvill.ru/goods/keks-vegan-bananovyy-kafe-reg-60821.html,Кафе
"Коктейль на йогурте с бананом, кафе",https://vkusvill.ru/goods/kokteyl-na-yogurte-s-bananom-kafe-29445.html,Кафе
"Коктейль на кокосово-рисовом напитке с клубникой, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-kokosovo-risovom-napitke-s-klubnikoy-0-3-kafe-92393.html,Кафе
"Коктейль на кокосово-рисовом напитке с малиной, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-kokosovo-risovom-napitke-s-malinoy-0-3-kafe-92241.html,Кафе
"Коктейль на кокосово-рисовом напитке с манго, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-kokosovo-risovom-napitke-s-mango-0-3-kafe-92657.html,Кафе
"Коктейль на кокосово-рисовом напитке с маракуйей, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-kokosovo-risovom-napitke-s-marakuyey-0-3-kafe-92660.html,Кафе
"Коктейль на миндально-рисовом напитке с клубникой, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-mindalno-risovom-napitke-s-klubnikoy-0-3-kafe-92392.html,Кафе
"Коктейль на миндально-рисовом напитке с малиной, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-mindalno-risovom-napitke-s-malinoy-0-3-kafe-92407.html,Кафе
"Коктейль на миндально-рисовом напитке с манго, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-mindalno-risovom-napitke-s-mango-0-3-kafe-92406.html,Кафе
"Коктейль на миндально-рисовом напитке с маракуйей, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-mindalno-risovom-napitke-s-marakuyey-0-3-kafe-92658.html,Кафе
"Коктейль на фундучном напитке с клубникой, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-funduchnom-napitke-s-klubnikoy-0-3-kafe-92394.html,Кафе
"Коктейль на фундучном напитке с малиной, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-funduchnom-napitke-s-malinoy-0-3-kafe-92409.html,Кафе
"Коктейль на фундучном напитке с манго, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-funduchnom-napitke-s-mango-0-3-kafe-92408.html,Кафе
"Коктейль на фундучном напитке с маракуйей, 0,3, кафе",https://vkusvill.ru/goods/kokteyl-na-funduchnom-napitke-s-marakuyey-0-3-kafe-92656.html,Кафе
"Коктейль протеиновый банан-ваниль 0,3, кафе",https://vkusvill.ru/goods/kokteyl-proteinovyy-banan-vanil-0-3-kafe-49631.html,Кафе
"Коктейль протеиновый банан-ваниль на банановом напитке 0,3, кафе",https://vkusvill.ru/goods/kokteyl-proteinovyy-banan-vanil-na-bananovom-napitke-0-3-kafe-106448.html,Кафе
"Коктейль протеиновый банан-ваниль на кокосовом напитке 0,3, кафе",https://vkusvill.ru/goods/kokteyl-proteinovyy-banan-vanil-na-kokosovom-napitke-0-3-kafe-106431.html,Кафе
"Коктейль протеиновый банан-ваниль на миндальном напитке 0,3, кафе",https://vkusvill.ru/goods/kokteyl-proteinovyy-banan-vanil-na-mindalnom-napitke-0-3-kafe-106447.html,Кафе
"Коктейль протеиновый банан-ваниль на фундучном напитке 0,3, кафе",https://vkusvill.ru/goods/kokteyl-proteinovyy-banan-vanil-na-funduchnom-napitke-0-3-kafe-106440.html,Кафе
"Коктейль протеиновый банан-шоколад 0,3, кафе",https://vkusvill.ru/goods/kokteyl-proteinovyy-banan-shokolad-0-3-kafe-72421.html,Кафе
"Коктейль протеиновый банан-шоколад на кокосовом напитке 0,3, кафе",https://vkusvill.ru/goods/kokteyl-proteinovyy-banan-shokolad-na-kokosovom-napitke-0-3-kafe-106224.html,Кафе
"Коктейль протеиновый банан-шоколад на миндальном напитке 0,3, кафе",https://vkusvill.ru/goods/kokteyl-proteinovyy-banan-shokolad-na-mindalnom-napitke-0-3-kafe-106321.html,Кафе
"Коктейль протеиновый банан-шоколад на фундучном напитке 0,3, кафе",https://vkusvill.ru/goods/kokteyl-proteinovyy-banan-shokolad-na-funduchnom-napitke-0-3-kafe-106223.html,Кафе
